date,min,max,zero_count,zero_percent,average,standard_deviation,variance
2022-09-16 11:38:17,120,191,172,122,99,99,99
2022-09-16 11:38:17,180,182,140,0,100,101,99
2022-09-16 11:38:17,158,103,145,165,99,100,99
2022-09-16 11:38:17,112,104,150,187,100,99,100
2022-09-16 11:38:17,117,151,148,141,101,100,99
2022-09-16 11:38:17,112,158,105,185,101,101,100
2022-09-16 11:38:17,158,133,128,0,100,101,101
2022-09-16 11:38:17,135,192,137,188,100,101,99
2022-09-16 11:38:17,162,161,154,131,100,101,99
2022-09-16 11:38:17,153,144,116,112,100,100,99
2022-09-16 11:38:17,191,184,189,190,100,99,99
2022-09-16 11:38:17,175,131,180,179,100,99,101
2022-09-16 11:38:17,110,189,197,0,101,101,101
2022-09-16 11:38:17,144,199,181,145,99,99,100
2022-09-16 11:38:17,125,101,199,0,101,100,99
2022-09-16 11:38:17,102,154,104,0,101,99,101
2022-09-16 11:38:17,148,143,148,167,101,100,101
2022-09-16 11:38:17,141,157,103,100,101,100,100
2022-09-16 11:38:17,149,158,187,178,100,100,100
2022-09-16 11:38:17,135,191,183,126,99,99,100
2022-09-16 11:38:17,152,172,149,179,100,101,99
2022-09-16 11:38:17,133,104,139,125,100,100,99
2022-09-16 11:38:17,108,184,109,102,99,99,100
2022-09-16 11:38:17,171,166,170,151,101,100,101
2022-09-16 11:38:17,193,155,196,0,100,99,100
2022-09-16 11:38:17,146,120,169,117,100,99,99
2022-09-16 11:38:17,154,150,107,181,99,101,99
2022-09-16 11:38:17,197,106,167,179,101,101,101
2022-09-16 11:38:17,197,117,109,105,99,99,101
2022-09-16 11:38:17,141,114,199,159,100,100,101
2022-09-16 11:38:17,151,135,180,125,101,101,100
2022-09-16 11:38:17,131,151,165,104,101,101,100
2022-09-16 11:38:17,116,109,186,101,101,100,99
2022-09-16 11:38:17,113,189,103,174,101,100,101
2022-09-16 11:38:17,123,185,116,0,101,101,101
2022-09-16 11:38:17,157,140,109,169,99,101,99
2022-09-16 11:38:17,165,198,187,196,100,101,99
2022-09-16 11:38:17,117,181,103,137,100,100,99
2022-09-16 11:38:17,186,126,136,0,99,101,101
2022-09-16 11:38:17,117,114,154,113,99,101,101
2022-09-16 11:38:17,178,141,107,108,100,101,99
2022-09-16 11:38:17,104,139,162,165,100,100,100
2022-09-16 11:38:17,102,184,178,166,101,100,100
2022-09-16 11:38:17,145,126,169,155,100,100,100
2022-09-16 11:38:17,163,100,125,0,99,100,99
2022-09-16 11:38:17,188,151,134,114,99,99,100
2022-09-16 11:38:17,193,132,200,163,99,99,100
2022-09-16 11:38:17,160,177,161,181,101,100,100
2022-09-16 11:38:17,138,191,122,180,101,101,101
2022-09-16 11:38:17,114,101,149,193,99,101,99
2022-09-16 11:38:17,163,101,153,119,101,101,101
2022-09-16 11:38:17,181,183,121,199,100,101,101
2022-09-16 11:38:17,164,187,174,0,99,100,99
2022-09-16 11:38:17,165,196,104,160,99,101,101
2022-09-16 11:38:17,154,178,101,134,100,99,100
2022-09-16 11:38:17,143,145,134,0,99,101,99
2022-09-16 11:38:17,103,139,197,170,100,99,99
2022-09-16 11:38:17,115,173,134,0,99,100,100
2022-09-16 11:38:17,160,122,184,167,101,99,101
2022-09-16 11:38:17,135,149,126,114,99,100,101
2022-09-16 11:38:17,101,176,101,186,100,100,101
2022-09-16 11:38:17,109,111,117,0,100,99,101
2022-09-16 11:38:17,182,162,194,0,100,101,99
2022-09-16 11:38:17,136,135,182,0,101,100,99
2022-09-16 11:38:17,149,193,190,146,101,99,101
2022-09-16 11:38:17,198,145,124,170,99,100,100
2022-09-16 11:38:17,131,112,165,0,101,99,99
2022-09-16 11:38:17,108,121,177,178,100,101,100
2022-09-16 11:38:17,186,102,116,146,99,99,99
2022-09-16 11:38:17,113,184,103,104,99,100,101
2022-09-16 11:38:17,153,192,123,0,101,100,101
2022-09-16 11:38:17,191,170,137,191,101,101,100
2022-09-16 11:38:17,165,102,190,135,99,99,99
2022-09-16 11:38:17,190,128,164,117,99,99,101
2022-09-16 11:38:17,156,133,134,115,101,101,99
2022-09-16 11:38:17,123,198,112,197,99,101,99
2022-09-16 11:38:17,180,102,158,195,100,101,101
2022-09-16 11:38:17,168,176,192,172,100,99,101
2022-09-16 11:38:17,168,154,156,0,101,100,99
2022-09-16 11:38:17,106,170,174,145,100,99,100
2022-09-16 11:38:17,200,165,196,144,99,101,99
2022-09-16 11:38:17,196,139,199,123,100,100,101
2022-09-16 11:38:17,116,199,123,134,100,101,100
2022-09-16 11:38:17,196,180,133,109,101,99,101
2022-09-15 11:38:17,150,102,0,0,101,101,100
2022-09-15 11:38:17,142,101,0,156,99,99,101
2022-09-15 11:38:17,148,157,0,123,99,100,101
2022-09-15 11:38:17,140,167,0,115,99,100,101
2022-09-15 11:38:17,152,183,0,112,99,101,100
2022-09-15 11:38:17,163,142,0,152,100,100,99
2022-09-15 11:38:17,133,173,123,149,99,99,101
2022-09-15 11:38:17,163,192,109,165,101,101,100
2022-09-15 11:38:17,104,185,179,0,100,101,100
2022-09-15 11:38:17,124,118,173,181,99,101,99
2022-09-15 11:38:17,102,187,200,200,100,100,100
2022-09-15 11:38:17,153,176,104,188,101,101,99
2022-09-15 11:38:17,172,128,174,183,100,101,101
2022-09-15 11:38:17,110,179,139,0,99,99,101
2022-09-15 11:38:17,105,157,140,188,101,101,99
2022-09-15 11:38:17,144,194,138,116,99,99,100
2022-09-15 11:38:17,138,180,130,168,101,101,99
2022-09-15 11:38:17,197,154,136,102,100,100,100
2022-09-15 11:38:17,128,122,110,150,100,101,101
2022-09-15 11:38:17,142,168,190,0,99,101,99
2022-09-15 11:38:17,189,114,196,142,101,100,100
2022-09-15 11:38:17,198,187,147,185,100,100,101
2022-09-15 11:38:17,195,116,151,163,100,99,100
2022-09-15 11:38:17,178,123,113,151,99,101,101
2022-09-15 11:38:17,133,197,133,159,101,100,101
2022-09-15 11:38:17,114,198,161,200,101,100,99
2022-09-15 11:38:17,155,111,196,192,100,100,99
2022-09-15 11:38:17,152,185,152,0,101,100,101
2022-09-15 11:38:17,118,189,130,173,99,100,101
2022-09-15 11:38:17,109,122,189,0,101,101,101
2022-09-15 11:38:17,178,174,173,187,100,99,99
2022-09-15 11:38:17,154,106,150,133,99,100,99
2022-09-15 11:38:17,102,104,154,106,100,99,101
2022-09-15 11:38:17,111,192,196,102,101,100,101
2022-09-15 11:38:17,191,157,196,0,99,99,101
2022-09-15 11:38:17,140,100,114,0,101,101,99
2022-09-15 11:38:17,128,195,164,0,101,100,100
2022-09-15 11:38:17,102,119,174,0,99,99,101
2022-09-15 11:38:17,140,177,152,139,100,101,101
2022-09-15 11:38:17,138,114,136,198,100,99,101
2022-09-15 11:38:17,129,114,148,142,99,99,101
2022-09-15 11:38:17,147,115,194,138,99,101,101
2022-09-15 11:38:17,109,111,191,0,99,99,101
2022-09-15 11:38:17,153,197,163,110,99,100,99
2022-09-15 11:38:17,144,136,195,0,101,100,100
2022-09-15 11:38:17,120,168,130,157,100,99,100
2022-09-15 11:38:17,193,137,124,140,99,101,101
2022-09-15 11:38:17,196,163,199,188,99,99,99
2022-09-15 11:38:17,182,177,167,165,101,100,101
2022-09-15 11:38:17,118,197,128,161,99,100,100
2022-09-15 11:38:17,152,159,153,0,101,101,99
2022-09-15 11:38:17,102,148,137,153,101,99,100
2022-09-15 11:38:17,176,140,143,191,99,100,101
2022-09-15 11:38:17,113,157,177,174,101,101,99
2022-09-15 11:38:17,162,142,162,192,100,100,99
2022-09-15 11:38:17,188,130,104,188,101,100,100
2022-09-15 11:38:17,167,124,142,118,99,101,101
2022-09-15 11:38:17,107,103,185,0,99,100,99
2022-09-15 11:38:17,111,197,101,0,99,101,100
2022-09-15 11:38:17,102,111,178,128,100,99,100
2022-09-15 11:38:17,115,122,166,181,101,99,101
2022-09-15 11:38:17,127,182,152,184,100,99,99
2022-09-15 11:38:17,190,115,138,129,99,100,100
2022-09-15 11:38:17,168,155,169,171,99,100,100
2022-09-15 11:38:17,200,103,112,109,101,100,100
2022-09-15 11:38:17,102,153,161,0,99,99,100
2022-09-15 11:38:17,142,136,151,0,100,100,99
2022-09-15 11:38:17,184,105,169,154,100,99,100
2022-09-15 11:38:17,122,172,185,109,99,99,100
2022-09-15 11:38:17,163,186,155,0,100,100,100
2022-09-15 11:38:17,163,171,126,197,100,100,101
2022-09-15 11:38:17,191,117,185,0,101,99,101
2022-09-15 11:38:17,157,129,165,133,99,101,99
2022-09-15 11:38:17,171,173,107,0,99,101,101
2022-09-15 11:38:17,107,192,114,154,99,100,99
2022-09-15 11:38:17,161,101,119,0,100,99,101
2022-09-15 11:38:17,154,145,193,195,99,100,99
2022-09-15 11:38:17,170,164,191,177,99,99,101
2022-09-15 11:38:17,166,116,161,126,99,100,100
2022-09-15 11:38:17,126,192,187,124,100,100,100
2022-09-15 11:38:17,130,150,162,179,99,99,99
2022-09-15 11:38:17,164,199,144,168,99,101,99
2022-09-15 11:38:17,113,142,162,190,100,101,100
2022-09-15 11:38:17,193,176,171,103,101,100,100
2022-09-15 11:38:17,163,124,164,0,100,101,99
2022-09-15 11:38:17,121,139,156,150,101,100,101
2022-09-15 11:38:17,180,148,195,114,100,100,101
2022-09-15 11:38:17,163,198,125,155,101,101,99
2022-09-15 11:38:17,173,179,108,128,101,101,100
2022-09-15 11:38:17,132,153,149,200,100,99,101
2022-09-15 11:38:17,105,100,194,132,101,99,100
2022-09-15 11:38:17,121,178,145,170,101,101,99
2022-09-15 11:38:17,162,105,191,0,101,100,101
2022-09-15 11:38:17,122,105,131,0,100,100,99
2022-09-15 11:38:17,178,112,192,0,100,99,101
2022-09-15 11:38:17,131,199,108,154,100,100,100
2022-09-15 11:38:17,193,123,192,0,100,100,101
2022-09-15 11:38:17,156,167,111,179,101,101,101
2022-09-15 11:38:17,145,156,136,0,99,101,100
2022-09-15 11:38:17,195,112,200,0,99,100,100
2022-09-15 11:38:17,106,167,102,0,100,99,101
2022-09-15 11:38:17,121,192,199,148,100,99,100
2022-09-15 11:38:17,152,126,131,153,101,100,100
2022-09-15 11:38:17,113,102,157,143,99,99,101
2022-09-15 11:38:17,199,113,186,137,99,101,99
2022-09-15 11:38:17,184,100,163,170,100,99,99
2022-09-15 11:38:17,187,190,123,178,101,101,100
2022-09-15 11:38:17,141,102,120,130,101,100,101
2022-09-15 11:38:17,171,169,160,117,101,99,99
2022-09-15 11:38:17,192,146,189,0,100,99,101
2022-09-15 11:38:17,160,118,175,109,100,100,99
2022-09-15 11:38:17,113,154,111,128,99,101,99
2022-09-15 11:38:17,165,102,120,176,99,99,101
2022-09-15 11:38:17,130,163,195,0,99,100,99
2022-09-15 11:38:17,151,116,111,181,99,100,101
2022-09-15 11:38:17,159,187,140,153,101,100,99
2022-09-15 11:38:17,162,125,143,127,100,101,99
2022-09-15 11:38:17,177,180,113,134,101,100,99
2022-09-15 11:38:17,101,106,185,174,100,100,99
2022-09-15 11:38:17,180,104,161,126,99,100,100
2022-09-15 11:38:17,105,110,145,160,100,100,99
2022-09-15 11:38:17,152,161,150,146,101,100,101
2022-09-15 11:38:17,150,152,109,169,101,100,100
2022-09-15 11:38:17,120,164,164,0,100,100,99
2022-09-15 11:38:17,164,174,139,0,101,100,100
2022-09-15 11:38:17,146,198,152,104,100,100,101
2022-09-15 11:38:17,130,159,132,125,99,101,101
2022-09-15 11:38:17,168,130,173,130,101,99,101
2022-09-15 11:38:17,132,183,121,180,101,100,101
2022-09-15 11:38:17,188,126,137,184,101,99,100
2022-09-15 11:38:17,184,104,170,198,101,100,100
2022-09-15 11:38:17,180,120,160,157,101,99,99
2022-09-15 11:38:17,187,155,148,115,101,100,100
2022-09-15 11:38:17,170,112,135,0,101,99,99
2022-09-15 11:38:17,139,170,150,112,100,100,100
2022-09-15 11:38:17,101,110,137,172,99,99,99
2022-09-15 11:38:17,102,110,167,133,99,100,101
2022-09-15 11:38:17,164,151,167,148,101,99,101
2022-09-15 11:38:17,138,182,193,150,100,100,99
2022-09-15 11:38:17,117,127,191,163,101,99,100
2022-09-15 11:38:17,146,122,125,0,100,101,100
2022-09-15 11:38:17,164,121,161,0,101,101,100
2022-09-15 11:38:17,121,175,154,160,99,101,101
2022-09-15 11:38:17,122,109,148,108,100,99,100
2022-09-15 11:38:17,106,144,118,178,100,100,100
2022-09-15 11:38:17,122,139,113,0,99,100,99
2022-09-15 11:38:17,179,151,131,187,99,100,99
2022-09-15 11:38:17,128,157,125,117,101,100,99
2022-09-15 11:38:17,187,163,162,107,99,100,101
2022-09-15 11:38:17,136,180,154,131,99,99,99
2022-09-15 11:38:17,148,144,124,147,99,101,100
2022-09-15 11:38:17,169,193,128,113,101,101,101
2022-09-15 11:38:17,123,123,115,0,99,99,101
2022-09-15 11:38:17,149,117,156,115,100,99,100
2022-09-15 11:38:17,169,122,158,0,99,101,99
2022-09-15 11:38:17,151,175,106,146,101,100,101
2022-09-15 11:38:17,117,138,183,114,100,99,99
2022-09-15 11:38:17,161,178,174,143,100,101,100
2022-09-15 11:38:17,118,114,131,116,101,99,101
2022-09-15 11:38:17,165,138,195,0,99,99,101
2022-09-15 11:38:17,183,124,104,0,100,101,101
2022-09-15 11:38:17,114,108,116,114,99,99,99
2022-09-15 11:38:17,182,159,115,145,100,99,100
2022-09-15 11:38:17,132,163,100,159,100,99,99
2022-09-15 11:38:17,137,136,189,111,101,101,101
2022-09-15 11:38:17,200,155,126,104,100,100,101
2022-09-15 11:38:17,139,133,183,0,100,99,99
2022-09-15 11:38:17,148,140,175,0,100,99,101
2022-09-15 11:38:17,116,191,178,157,100,101,100
2022-09-15 11:38:17,174,109,165,198,99,99,100
2022-09-15 11:38:17,176,156,126,106,101,100,100
2022-09-15 11:38:17,178,112,165,0,100,100,99
2022-09-15 11:38:17,165,123,184,145,99,100,99
2022-09-15 11:38:17,171,196,197,117,100,101,101
2022-09-15 11:38:17,168,178,169,159,99,99,99
2022-09-15 11:38:17,135,198,114,111,101,101,101
2022-09-15 11:38:17,136,159,166,104,101,101,101
2022-09-15 11:38:17,180,132,177,172,101,101,101
2022-09-15 11:38:17,137,161,147,127,101,101,101
2022-09-15 11:38:17,200,182,195,0,101,100,101
2022-09-15 11:38:17,158,196,191,0,99,100,99
2022-09-15 11:38:17,113,157,114,146,100,100,101
2022-09-15 11:38:17,125,144,149,118,100,101,100
2022-09-15 11:38:17,176,103,132,193,100,100,100
2022-09-15 11:38:17,121,118,185,141,101,101,99
2022-09-15 11:38:17,191,131,168,144,100,101,100
2022-09-15 11:38:17,118,108,194,106,100,100,101
2022-09-15 11:38:17,117,187,163,0,99,101,99
2022-09-15 11:38:17,189,148,114,0,100,99,100
2022-09-15 11:38:17,160,158,155,196,99,100,100
2022-09-15 11:38:17,160,178,191,116,101,100,100
2022-09-15 11:38:17,189,119,128,102,99,99,99
2022-09-15 11:38:17,112,173,115,154,100,100,101
2022-09-15 11:38:17,162,181,166,158,101,99,101
2022-09-15 11:38:17,171,190,172,182,100,101,99
2022-09-15 11:38:17,113,197,150,173,101,100,99
2022-09-15 11:38:17,120,136,126,146,101,100,100
2022-09-15 11:38:17,111,126,114,159,100,99,100
2022-09-15 11:38:17,113,175,155,197,101,100,101
2022-09-15 11:38:17,117,143,193,193,100,99,99
2022-09-14 11:38:17,197,153,0,0,100,101,101
2022-09-14 11:38:17,141,156,0,178,101,100,101
2022-09-14 11:38:17,143,140,0,120,101,100,99
2022-09-14 11:38:17,186,158,0,165,101,101,99
2022-09-14 11:38:17,194,178,0,0,101,101,101
2022-09-14 11:38:17,108,182,0,113,101,99,99
2022-09-14 11:38:17,145,194,184,159,100,99,100
2022-09-14 11:38:17,197,144,161,199,99,100,100
2022-09-14 11:38:17,105,114,110,171,100,100,100
2022-09-14 11:38:17,146,109,111,133,100,99,100
2022-09-14 11:38:17,102,147,111,130,100,99,100
2022-09-14 11:38:17,100,136,134,181,100,99,101
2022-09-14 11:38:17,155,146,146,136,99,101,101
2022-09-14 11:38:17,111,174,132,0,99,100,100
2022-09-14 11:38:17,100,141,158,0,101,99,101
2022-09-14 11:38:17,191,146,193,0,99,99,101
2022-09-14 11:38:17,103,158,156,146,99,100,99
2022-09-14 11:38:17,134,153,134,142,101,101,101
2022-09-14 11:38:17,123,163,190,159,100,99,99
2022-09-14 11:38:17,128,113,149,178,100,101,100
2022-09-14 11:38:17,117,106,153,143,101,101,100
2022-09-14 11:38:17,161,113,184,187,100,100,100
2022-09-14 11:38:17,126,135,173,152,101,99,101
2022-09-14 11:38:17,148,167,175,134,99,101,100
2022-09-14 11:38:17,188,160,159,104,99,99,101
2022-09-14 11:38:17,120,155,134,103,100,101,101
2022-09-14 11:38:17,145,126,165,162,100,100,99
2022-09-14 11:38:17,108,106,200,152,100,99,99
2022-09-14 11:38:17,151,159,129,101,101,101,101
2022-09-14 11:38:17,101,112,194,0,101,101,99
2022-09-14 11:38:17,152,146,101,166,99,99,100
2022-09-14 11:38:17,139,150,175,175,99,101,101
2022-09-14 11:38:17,120,188,161,187,100,99,99
2022-09-14 11:38:17,136,188,134,140,100,101,101
2022-09-14 11:38:17,130,128,128,145,99,101,99
2022-09-14 11:38:17,167,150,148,123,101,99,100
2022-09-14 11:38:17,136,172,152,170,101,101,101
2022-09-14 11:38:17,138,160,152,0,99,101,99
2022-09-14 11:38:17,135,143,135,127,101,99,100
2022-09-14 11:38:17,128,126,154,0,101,101,100
2022-09-14 11:38:17,127,127,142,125,101,100,99
2022-09-14 11:38:17,125,110,124,176,101,101,100
2022-09-14 11:38:17,149,130,153,105,99,99,101
2022-09-14 11:38:17,154,188,191,137,99,100,101
2022-09-14 11:38:17,118,117,141,121,101,99,101
2022-09-14 11:38:17,113,150,173,157,99,100,100
2022-09-14 11:38:17,139,118,168,0,100,100,100
2022-09-14 11:38:17,193,183,165,181,101,100,100
2022-09-14 11:38:17,160,193,123,125,100,100,101
2022-09-14 11:38:17,187,125,128,121,99,100,100
2022-09-14 11:38:17,200,140,160,178,101,100,99
2022-09-14 11:38:17,126,110,179,107,101,99,101
2022-09-14 11:38:17,197,113,123,134,100,99,101
2022-09-14 11:38:17,182,133,144,0,100,101,101
2022-09-14 11:38:17,113,178,195,141,101,100,101
2022-09-14 11:38:17,158,122,105,0,101,100,101
2022-09-14 11:38:17,128,113,117,0,99,99,99
2022-09-14 11:38:17,131,133,165,105,101,99,99
2022-09-14 11:38:17,175,163,200,189,101,101,101
2022-09-14 11:38:17,197,182,170,175,100,100,101
2022-09-14 11:38:17,175,116,131,197,101,101,101
2022-09-14 11:38:17,167,129,143,0,100,101,101
2022-09-14 11:38:17,187,103,125,120,101,101,99
2022-09-14 11:38:17,148,107,188,172,101,99,99
2022-09-14 11:38:17,151,169,153,198,100,100,101
2022-09-14 11:38:17,188,136,169,157,101,101,99
2022-09-14 11:38:17,102,126,135,102,99,99,101
2022-09-14 11:38:17,135,104,139,0,100,101,100
2022-09-14 11:38:17,103,180,184,152,99,99,101
2022-09-14 11:38:17,163,149,149,190,101,100,101
2022-09-14 11:38:17,111,199,151,0,101,99,99
2022-09-14 11:38:17,160,115,147,110,99,99,101
2022-09-14 11:38:17,172,147,146,110,101,101,100
2022-09-14 11:38:17,186,163,134,0,99,100,100
2022-09-14 11:38:17,150,196,139,124,101,100,100
2022-09-14 11:38:17,142,180,116,200,101,100,99
2022-09-14 11:38:17,176,148,167,143,100,100,99
2022-09-14 11:38:17,166,127,143,119,99,100,99
2022-09-14 11:38:17,157,190,198,128,100,100,100
2022-09-14 11:38:17,167,181,187,0,99,101,100
2022-09-14 11:38:17,184,145,124,155,99,100,101
2022-09-14 11:38:17,107,151,112,160,101,100,99
2022-09-14 11:38:17,192,143,177,164,101,100,100
2022-09-14 11:38:17,136,143,104,175,100,99,99
2022-09-14 11:38:17,136,196,163,190,100,99,99
2022-09-14 11:38:17,144,136,149,140,100,101,101
2022-09-14 11:38:17,200,187,102,169,100,100,100
2022-09-14 11:38:17,143,172,139,116,101,100,99
2022-09-14 11:38:17,119,119,164,122,100,101,101
2022-09-14 11:38:17,104,193,131,0,100,99,99
2022-09-14 11:38:17,163,169,158,133,101,101,101
2022-09-14 11:38:17,165,169,160,117,101,100,100
2022-09-14 11:38:17,164,103,187,143,100,101,99
2022-09-14 11:38:17,177,145,113,0,99,99,100
2022-09-14 11:38:17,124,111,163,139,101,99,101
2022-09-14 11:38:17,111,193,103,200,100,101,101
2022-09-14 11:38:17,145,152,190,149,100,101,100
2022-09-14 11:38:17,102,106,166,0,100,101,99
2022-09-14 11:38:17,183,193,188,177,100,101,99
2022-09-14 11:38:17,195,135,120,150,99,99,99
2022-09-14 11:38:17,123,195,158,179,101,99,101
2022-09-14 11:38:17,193,104,139,157,99,99,99
2022-09-14 11:38:17,113,172,190,100,101,101,99
2022-09-14 11:38:17,138,140,101,195,100,100,99
2022-09-14 11:38:17,152,139,116,184,101,99,100
2022-09-14 11:38:17,127,181,119,182,100,101,101
2022-09-14 11:38:17,102,152,130,0,99,99,101
2022-09-14 11:38:17,162,108,200,197,101,100,101
2022-09-14 11:38:17,173,152,178,198,99,99,101
2022-09-14 11:38:17,128,118,122,100,99,100,99
2022-09-14 11:38:17,156,115,170,136,101,100,100
2022-09-14 11:38:17,176,197,102,118,100,101,101
2022-09-14 11:38:17,141,137,165,0,99,101,99
2022-09-14 11:38:17,145,156,152,127,101,99,99
2022-09-14 11:38:17,124,101,126,178,99,101,99
2022-09-14 11:38:17,166,112,143,0,99,100,100
2022-09-14 11:38:17,163,127,197,161,99,99,99
2022-09-14 11:38:17,129,161,174,188,99,100,101
2022-09-14 11:38:17,182,103,153,158,99,100,100
2022-09-14 11:38:17,160,188,189,0,101,100,100
2022-09-14 11:38:17,122,168,142,112,100,99,99
2022-09-14 11:38:17,159,129,131,117,101,100,101
2022-09-14 11:38:17,182,164,124,0,99,100,99
2022-09-14 11:38:17,187,181,108,0,101,99,99
2022-09-14 11:38:17,121,151,170,142,101,100,99
2022-09-14 11:38:17,141,187,110,187,101,101,101
2022-09-14 11:38:17,152,105,114,168,100,100,99
2022-09-14 11:38:17,147,184,130,132,100,100,100
2022-09-14 11:38:17,152,111,158,172,101,99,101
2022-09-14 11:38:17,192,104,130,178,101,99,100
2022-09-14 11:38:17,167,167,131,129,99,101,101
2022-09-14 11:38:17,177,143,101,167,99,100,101
2022-09-14 11:38:17,200,109,191,123,99,101,101
2022-09-14 11:38:17,174,168,143,136,99,101,100
2022-09-14 11:38:17,106,162,141,127,99,101,99
2022-09-14 11:38:17,114,141,160,148,101,100,99
2022-09-14 11:38:17,146,109,161,0,100,100,99
2022-09-14 11:38:17,101,175,186,0,101,100,100
2022-09-14 11:38:17,172,128,160,172,99,101,99
2022-09-14 11:38:17,154,151,165,134,99,101,100
2022-09-14 11:38:17,197,163,100,0,100,100,100
2022-09-14 11:38:17,195,156,195,137,100,99,99
2022-09-14 11:38:17,103,156,107,178,99,100,99
2022-09-14 11:38:17,102,152,122,169,99,99,100
2022-09-14 11:38:17,135,110,139,0,99,101,99
2022-09-14 11:38:17,154,101,146,174,100,101,99
